left-id,left-name,right-id,right-name,sequence
DBMET01290,Hydroxylumiracoxib metabolite M8 (M12),DBMET01291,Lumiracoxib metabolite M12 glucuronide (M13),6
DB01320,Fosphenytoin,DBMET01170,Phenytoin,1
DB01340,Cilazapril,DBMET01138,Cilazaprilat,1
DB01348,Spirapril,DBMET01142,Spiraprilat,1
DB01355,Hexobarbital,DBMET01567,3'-OH-(S)-hexobarbital,1
DB01355,Hexobarbital,DBMET00109,3'-Hydroxyhexobarbital,1
DB01355,Hexobarbital,DBMET00110,Epoxy-hexobarbital,1
DBMET00109,3'-Hydroxyhexobarbital,DBMET01214,3'-Oxohexobarbital,2
DBMET00110,Epoxy-hexobarbital,DBMET01216,Hexobarbital dihydrodiol derivative,2
DBMET01214,3'-Oxohexobarbital,DBMET01215,Hexobarbital glutathione conjugate derivative,3
DB01357,Mestranol,DB00977,Ethinyl Estradiol,1
DB01357,Mestranol,DBMET00457,17β-ethinylestradiol,1
DB01395,Drospirenone,DBMET00741,"4,5-dihydro-drospirenone-3-sulfate",1
DB01406,Danazol,DBMET00851,Ethisterone,1
DB01406,Danazol,DBMET00674,17-hydroxymethylethisterone,1
DB01408,Bambuterol,DBMET00417,terbutaline,1
DB01413,Cefepime,DBMET00539,N-Methylpyrrolidine,1
DB01413,Cefepime,DBMET00960,NMP-N-oxide,1
DB01418,Acenocoumarol,DBMET00036,6-Hydroxy-R-acenocoumarol,1
DB01418,Acenocoumarol,DBMET00037,7-Hydroxy-R-acenocoumarol,1
DB01418,Acenocoumarol,DBMET00038,8-Hydroxy-R-acenocoumarol,1
DB01420,Testosterone propionate,DB00624,Testosterone,1
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,2
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,3
DB01424,Aminophenazone,DBMET01583,"4-(Dimethylamino)-5-methyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one",1
DB01424,Aminophenazone,DBMET00001,N-Desmethylaminopyrine,1
DB01429,Aprindine,DBMET01809,"N-[3-(N,NDiethylamino)propyl]-N-phenyl-2-aminoindan-5-ol",1
DB01429,Aprindine,DBMET01810,p-Hydroxyphenylaprindine,1
DB01429,Aprindine,DBMET01811,Desethylaprindine,1
DB01435,Antipyrine,DBMET00002,Norantipyrine,1
DB01435,Antipyrine,DBMET00003,3-Hydroxymethylantipyrine,1
DB01435,Antipyrine,DBMET00004,4-Hydroxyantipyrine,1
DB01435,Antipyrine,DBMET01588,3-OH-methylantipyrine,1
DB01438,Phenazopyridine,DBMET00266,acetaminophen,1
DB01452,Heroin,DBMET01172,6-Monoacetylmorphine,1
DB01452,Heroin,DBMET00313,morphine,1
DBMET01172,6-Monoacetylmorphine,DBMET00313,morphine,2
DB01536,Androstenedione,DBMET01585,6beta-hydroxy-androstenedione,1
DB01577,Methamphetamine,DBMET01018,4-Hydroxynorephedrine,1
DB01577,Methamphetamine,DBMET00540,Norephedrine,1
DB01577,Methamphetamine,DB01576,Dextroamphetamine,1
DB01577,Methamphetamine,DBMET00733,4-hydroxyamphetamine,1
DB01577,Methamphetamine,DBMET00735,4-hydroxymethamphetamine,1
DB01579,Phendimetrazine,DBMET00626,Phenmetrazine,1
DB01589,Quazepam,DBMET01730,2-Oxoquazepam,1
DB01591,Solifenacin,DBMET00747,4R-hydroxy-N-oxide solifenacin,1
DB01591,Solifenacin,DBMET00746,4R-hydroxy solifenacin,1
DB01628,Etoricoxib,DBMET00166,Etoricoxib 1'-N'-oxide,1
DB01628,Etoricoxib,DBMET00167,6-Hydroxymethyletoricoxib,1
DBMET00167,6-Hydroxymethyletoricoxib,DBMET01271,6-Hydroxymethyletoricoxib 1'-N'-oxide,2
DBMET00167,6-Hydroxymethyletoricoxib,DBMET01272,6-Carboxy-etoricoxib,2
DBMET00167,6-Hydroxymethyletoricoxib,DBMET01273,6-Hydroxymethyletoricoxib glucuronide,2
DB01645,Genistein,DBMET00251,3'-hydroxygenistein,1
DB01656,Roflumilast,DBMET00997,Roflumilast N-oxide,1
DB01685,Topiroxostat,DBMET01498,2-hydroxy-topiroxostat,1
DB01685,Topiroxostat,DBMET01500,Topiroxostat N-oxide,1
DB01708,Prasterone,DBMET00518,Dehydroepiandrosterone sulfate,1
DB01708,Prasterone,DBMET00599,Dehydroepiandrosterone 3-glucuronide,1
DB01744,Camphor,DB02817,5-Exo-Hydroxycamphor,1
DB01744,Camphor,DBMET01812,8-hydroxycamphor,1
DB01914,D-glucose,DBMET01478,Glucose-6-phosphate,1
DB01956,Taurine,DBMET01883,5-glutamyl-taurine,1
DB01956,Taurine,DBMET01884,taurocholate,1
DB02513,Thymol,DBMET01845,"p-Cymene-2,3-diol",1
DB02513,Thymol,DBMET01846,Thymoquinol,1
DB02513,Thymol,DBMET01847,p-Cymen-8-en-3-ol,1
DB02546,Vorinostat,DBMET00726,4-anilino-4-oxobutanoic acid,1
DB02659,Cholic Acid,DBMET00553,Cholic acid glucuronide,1
DB02703,Fusidic Acid,DBMET00505,Dicarboxylic acid,1
DB02703,Fusidic Acid,DBMET00833,dicarboxylic ester,1
DB02703,Fusidic Acid,DBMET00861,Glucuronide fusidic acid,1
DB02703,Fusidic Acid,DBMET00867,Hydroxy fusidic acid,1
DB02703,Fusidic Acid,DBMET00715,3-keto fusidic acid,1
DB02709,Resveratrol,DBMET00435,"piceatannol (3,5,3',4'-tetrahydroxystilbene)",1
DB02709,Resveratrol,DBMET00436,tetrahydroxystilbene M1,1
DB02789,Pregnenolone,DBMET00500,17-Hydroxypregnenolone sulfate,1
DB02789,Pregnenolone,DBMET00511,Pregnenolone sulfate,1
DB02789,Pregnenolone,DBMET00654,3beta-Hydroxypregn-5-en-20-one sulfate,1
DB02901,Stanolone,DBMET00592,11-Oxo-androsterone glucuronide,1
DB02901,Stanolone,DBMET00593,3-alpha-Androstanediol glucuronide,1
DB02901,Stanolone,DBMET00601,11-beta-Hydroxyandrosterone-3-glucuronide,1
DB03017,Lauric Acid,DB03704,12-Hydroxydodecanoic Acid,1
DB03088,Pidolic Acid,DBMET02102,Glutamate,1
DB03255,Phenol,DB09526,Hydroquinone,1
DB03701,Vanoxerine,DBMET00397,GBR-12935,1
DB03756,Doconexent,DBMET01479,"19,20-epoxydocosapentaenoic acid",1
DB03766,Propanoic acid,DB02912,Propanoyl-CoA,1
DB02912,Propanoyl-CoA,DB04045,Methylmalonyl-Coenzyme A,2
DB04045,Methylmalonyl-Coenzyme A,DB03699,Succinyl-Coenzyme A,3
DB03783,Phenacetin,DBMET00266,acetaminophen,1
DB03783,Phenacetin,DB00316,Acetaminophen,1
DB03783,Phenacetin,DBMET01722,N-OH-phenacetin,1
DB03793,Benzoic Acid,DBMET00584,Benzoyl glucuronide (Benzoic acid),1
DB03852,Eucalyptol,DBMET01573,"2alpha-hydroxy-1,8-cineole",1
DB03852,Eucalyptol,DBMET01574,"3alpha-hydroxy-1,8-cineole",1
DB04168,2-Amino-5-Bromo-6-Phenylpyrimidin-4-Ol,DBMET01621,m-hydroxybropirimine,1
DB04168,2-Amino-5-Bromo-6-Phenylpyrimidin-4-Ol,DBMET01622,p-hydroxybropirimine,1
DB04557,Arachidonic Acid,DBMET01593,5-HETE,1
DB04557,Arachidonic Acid,DBMET01594,7-HETE,1
DB04557,Arachidonic Acid,DBMET01595,10-HETE,1
DB04557,Arachidonic Acid,DBMET01596,13-HETE,1
DB04557,Arachidonic Acid,DBMET01597,20-HETE,1
DB04557,Arachidonic Acid,DBMET01598,19-HETE,1
DB04557,Arachidonic Acid,DBMET01599,18-HETE,1
DB04557,Arachidonic Acid,DBMET01600,17-HETE,1
DB04557,Arachidonic Acid,DBMET01601,16-HETE,1
DB04557,Arachidonic Acid,DBMET01602,"14,15-EET",1
DB04557,Arachidonic Acid,DBMET01603,"11,12-EET",1
DB04557,Arachidonic Acid,DBMET01604,"8,9-EET",1
DB04557,Arachidonic Acid,DBMET01605,"5,6-EET",1
DB04557,Arachidonic Acid,DBMET01606,15-HETE,1
DB04557,Arachidonic Acid,DBMET01607,12-HETE,1
DB04557,Arachidonic Acid,DBMET01608,11-HETE,1
DB04557,Arachidonic Acid,DBMET01609,9-HETE,1
DB04557,Arachidonic Acid,DBMET01610,8-HETE,1
DB04573,Estriol,DBMET00577,Estriol-16-Glucuronide,1
DB04573,Estriol,DBMET00588,Estriol-17-glucuronide,1
DB04573,Estriol,DBMET00590,Estriol-3-glucuronide,1
DB04573,Estriol,DBMET00603,"16-alpha,17-beta-estriol 17-beta-D-glucuronide",1
DB04573,Estriol,DBMET00604,Estriol 3-sulfate 16-glucuronide,1
DB04574,Estrone sulfate,DBMET00490,Estrone,1
DB04574,Estrone sulfate,DBMET00492,Estriol,1
DB04575,Quinestrol,DBMET00538,Ethinyl estradiol,1
DB04630,Aldosterone,DBMET00598,Aldosterone 18-glucuronide,1
DB04630,Aldosterone,DBMET00605,Tetrahydroaldosterone-3-glucuronide,1
DB04665,Coumarin,DBMET01637,7-Hydroxycoumarin,1
DB04665,Coumarin,DBMET01638,3-Hydroxycoumarin,1
DB04665,Coumarin,DBMET01639,"Coumarin 3,4-epoxide",1
DB04725,Licofelone,DBMET01313,Licofelone metabolite M4,1
DB04725,Licofelone,DBMET01315,Licofelone metabolite M2,1
DB04725,Licofelone,DBMET00227,Licofelone acyl glucuronide,1
DBMET01313,Licofelone metabolite M4,DBMET01314,Licofelone metabolite M5,2
DBMET01315,Licofelone metabolite M2,DBMET01316,Licofelone metabolite M3,2
DBMET00227,Licofelone acyl glucuronide,DBMET01316,Licofelone metabolite M3,2
DB04831,Ticrynafen,DBMET01171,Ticrynafen S-oxide,1
DB04831,Ticrynafen,DBMET01769,Tienilic acid-s-oxide,1
DB04831,Ticrynafen,DBMET00163,"Thiophene-4,5-epoxide",1
DB04839,Cyproterone acetate,DBMET00672,15beta-hydroxycyproterone acetate,1
DB04840,Debrisoquin,DBMET01641,4-Hydroxydebrisoquine,1
DB04841,Flunarizine,DBMET01197,Flunarizine metabolite M1,1
DB04841,Flunarizine,DBMET01198,Flunarizine metabolite M2,1
DB04841,Flunarizine,DBMET01199,Flunarizine metabolite M3,1
DB04844,Tetrabenazine,DBMET00800,b-dihydrotetrabenazine,1
DB04844,Tetrabenazine,DBMET00458,alpha-dihydrotetrabenazine,1
DB04871,Lorcaserin,DBMET00900,Lorcaserin sulfamate,1
DB04871,Lorcaserin,DBMET00927,N-carbamoyl glucuronide lorcaserin,1
DB04948,Lofexidine,DBMET02111,"N-(2-aminoethyl)-2-(2,6-dichlorophenoxy)propanamide",1
DBMET02111,"N-(2-aminoethyl)-2-(2,6-dichlorophenoxy)propanamide",DBMET02112,"2-(2,6-dichlorophenoxy) propionic acid",2
DBMET02111,"N-(2-aminoethyl)-2-(2,6-dichlorophenoxy)propanamide",DBMET02113,"2,6-dichlorophenol",2
DB05015,Belinostat,DBMET01443,Belinostat glucuronide,1
DB05016,Ataluren,DBMET01532,ataluren-O-1β-acyl glucuronide,1
DB05039,Indacaterol,DBMET00781,8-O-glucuronide,1
DB05109,Trabectedin,DBMET01133,Trabectedin metabolite M8a,1
DB05109,Trabectedin,DBMET01134,Trabectedin metabolite M8b (ET-729),1
DB05109,Trabectedin,DBMET01135,Trabectedin metabolite M9,1
DB05109,Trabectedin,DBMET01136,Trabectedin metabolite 16c,1
DB05109,Trabectedin,DBMET01137,Trabectedin metabolite M16e,1
DBMET01133,Trabectedin metabolite M8a,DBMET01137,Trabectedin metabolite M16e,2
DB05271,Rotigotine,DBMET00941,N-despropyl-rotigotine,1
DB05271,Rotigotine,DBMET00943,N-desthienylethyl-rotigotine,1
DB05289,Tarenflurbil,DBMET01566,4-OH-S-flurbiprofen,1
DB05294,Vandetanib,DBMET00935,N-desmethyl vandetanib,1
DB05351,Dexlansoprazole,DBMET01494,5-hydroxy dexlansoprazole,1
DB05521,Telaprevir,DBMET00993,Pyrazinoic acid,1
DB05676,Apremilast,DBMET01392,M3,1
DBMET01392,M3,DBMET01393,M12,2
DB05812,Abiraterone,DBMET00788,abiraterone sulfate,1
DB05812,Abiraterone,DBMET00951,N-oxide abiraterone sulfate,1
DB06148,Mianserin,DBMET01732,"(R)-mianserin, N-Desmethyl",1
DB06148,Mianserin,DBMET01733,"(R)-mianserin, 8-hydroxy",1
DB06148,Mianserin,DBMET01734,"(R)-mianserin, N-oxide",1
DB06148,Mianserin,DBMET01824,8-Hydroxymianserin,1
DB06148,Mianserin,DBMET01825,Desmethylmianserin,1
DB06148,Mianserin,DBMET01826,Mianserin N-oxide,1
DB06153,Pizotifen,DBMET02053,Pizotifen glucuronide,1
DB06154,Pentaerythritol Tetranitrate,DB12529,Nitrite,1
DB06154,Pentaerythritol Tetranitrate,DB13526,Pentaerithrityl,1
DB06154,Pentaerythritol Tetranitrate,DBMET01482,Ammonia,1
DB06154,Pentaerythritol Tetranitrate,DBMET01480,Nitric Oxide,1
DB06176,Romidepsin,DBMET01414,Romidepsin (active),1
DB06201,Rufinamide,DBMET00814,CGP 47292,1
DB06202,Lasofoxifene,DBMET01444,7-hydroxy-lasofoxifene (7-OHLAS),1
DB06202,Lasofoxifene,DBMET01445,5-hydroxy-lasofoxifene (5-OHLAS),1
DB06204,Tapentadol,DBMET00934,N-desmethyl tapentadol,1
DB06209,Prasugrel,DBMET00099,R-95913,1
DBMET00099,R-95913,DBMET00483,R-138727,2
DB06211,Doripenem,DBMET01407,doripenem-M1,1
DB06217,Vernakalant,DBMET01446,RSD1385,1
DB06218,Lacosamide,DBMET00965,O-Desmethyl-lacosamide,1
DB06230,Nalmefene,DBMET01858,Nalmefene 3-O-glucuronide,1
DB06230,Nalmefene,DBMET01859,Nalmefene 3-O-sulfate,1
DB06230,Nalmefene,DBMET01860,Nornalmefene,1
DBMET01860,Nornalmefene,DBMET01861,Nornalmefene 3-O-glucuronide,2
DBMET01860,Nornalmefene,DBMET01862,Nornalmefene 3-O-sulfate,2
DB06235,Vadimezan,DBMET01775,6-Hydroxy-MXAA,1
DB06267,Udenafil,DBMET00421,N-desalkyludenafil,1
DB06287,Temsirolimus,DBMET00628,Sirolimus,1
DB06292,Dapagliflozin,DBMET01372,dapagliflozin 3-O-glucuronide,1
DB06335,Saxagliptin,DBMET00459,5-hydroxy saxagliptin,1
DB06401,Bazedoxifene,DBMET01399,bazedoxifene-4'-glucuronide,1
DB06401,Bazedoxifene,DBMET01400,bazedoxifene-5-glucuronide,1
DB06402,Telavancin,DBMET01011,THRX-651540,1
DB06403,Ambrisentan,DBMET01405,Ambrisentan glucuronide,1
DB06403,Ambrisentan,DBMET00460,4-hydroxymethyl ambrisentan,1
DBMET00460,4-hydroxymethyl ambrisentan,DBMET01406,4-hydroxymethyl ambrisentan glucuronide,2
DB06590,Ceftaroline fosamil,DBMET00812,ceftaroline,1
DB06595,Midostaurin,DBMET01440,CGP 52421,1
DB06595,Midostaurin,DBMET01441,CGP 62221,1
DB06637,Dalfampridine,DBMET00708,3-hydroxy-4-aminopyridine,1
DB06637,Dalfampridine,DBMET00709,3-hydroxy-4-aminopyridine sulfate,1
DB06652,Vicriviroc,DBMET00078,O-Desmethylvicriviroc,1
DB06652,Vicriviroc,DBMET00079,Vicriviroc hydroxylamine,1
DB06652,Vicriviroc,DBMET00080,Vicriviroc N-oxide,1
DB06652,Vicriviroc,DBMET00081,N-Desalkylvicriviroc,1
DB06652,Vicriviroc,DBMET00082,"N,N-Desalkylvicriviroc",1
DB06652,Vicriviroc,DBMET00083,Vicriviroc carboxylic acid,1
DB06669,Arverapamil,DBMET01615,"(2R)-5-{[2-(3,4-dimethoxyphenyl)ethyl]amino}-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile",1
DB06669,Arverapamil,DBMET01616,(2R)-5-amino-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile,1
DB06669,Arverapamil,DBMET01617,"2-(3,4-dimethoxyphenyl)acetaldehyde",1
DB06670,Odanacatib,DBMET01469,M6 (Odanacatib),1
DB06670,Odanacatib,DBMET01471,M9 (Odanacatib),1
DB06670,Odanacatib,DBMET01470,M10 (Odanacatib),1
DB06670,Odanacatib,DBMET01472,M8 (Odanacatib),1
DBMET01472,M8 (Odanacatib),DBMET01473,M3 (Odanacatib),2
DBMET01472,M8 (Odanacatib),DBMET01475,M7-B (Odanacatib),2
DBMET01475,M7-B (Odanacatib),DBMET01474,M7-A (Odanacatib),3
DB06685,Laquinimod,DBMET01684,"5-chloro-N-ethyl-4-hydroxy-N-(4-hydroxyphenyl)-1-methyl-2-oxo-1,2-dihydroquinoline-3-carboxamide",1
DB06685,Laquinimod,DBMET01685,"5-chloro-4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB06685,Laquinimod,DBMET01686,"5-chloro-N-ethyl-4-hydroxy-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB06685,Laquinimod,DBMET01687,"5-chloro-N-ethyl-4,8-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB06685,Laquinimod,DBMET01688,"5-chloro-N-ethyl-4,7-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB06685,Laquinimod,DBMET01689,"5-chloro-N-ethyl-4,6-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB06697,Artemether,DBMET00783,"9,10-dihydrodeoxy-artemsinin",1
DB06697,Artemether,DBMET00793,Alpha-dihydroartemisinin,1
DB06697,Artemether,DBMET00826,Deoxyartemsinin,1
DB06697,Artemether,DBMET00827,Deoxydihydro-artemisinin,1
DB06697,Artemether,DBMET00443,Dihydroartemisinin (DHA),1
DB06698,Betahistine,DBMET00688,2-pyridylacetic acid,1
DB06700,Desvenlafaxine,DBMET00437,"N,O-Didesmethylvenlafaxine",1
DB06701,Dexmethylphenidate,DBMET00651,Ritalinic acid,1
DB06708,Lumefantrine,DBMET00438,desbutyl-lumefantrine,1
DB06716,Fospropofol,DBMET00531,Formaldehyde,1
DB06716,Fospropofol,DBMET00532,Phosphate,1
DB06716,Fospropofol,DBMET00625,Propofol,1
DB06716,Fospropofol,DBMET00489,Formic acid,1
DB06725,Lornoxicam,DBMET00161,5'-Hydroxylornoxicam,1
DB06726,Bufuralol,DBMET01780,4-Hydroxybufuralol,1
DB06726,Bufuralol,DBMET01781,6-Hydroxubufuralol,1
DB06726,Bufuralol,DBMET01782,1'2'-Ethenylbufuralol,1
DB06728,Aniline,DBMET01586,4-aminophenol,1
DB06728,Aniline,DBMET01587,N-Hydroxyaniline,1
DB06736,Aceclofenac,DBMET01576,4'-OH-aceclofenac,1
DB06736,Aceclofenac,DBMET01577,5-OH-aceclofenac,1
DB06736,Aceclofenac,DBMET01501,Diclofenac,1
DB06736,Aceclofenac,DBMET00241,4'-Hydroxyaceclofenac,1
DB06736,Aceclofenac,DBMET00242,5-Hydroxyaceclofenac,1
DB06737,Zaltoprofen,DBMET01852,10-OH-zaltoprofen,1
DB06737,Zaltoprofen,DBMET00230,Zaltoprofen S-oxide,1
DB06737,Zaltoprofen,DBMET00228,Zaltoprofen acyl glucuronide,1
DB06737,Zaltoprofen,DBMET00229,10-Hydroxyzaltoprofen,1
DB06737,Zaltoprofen,DBMET00230,Zaltoprofen S-oxide,1
DB06738,Ketobemidone,DBMET01297,Dihydroxy ketobemidone,1
DB06738,Ketobemidone,DBMET00237,Reduced ketobemidone,1
DB06738,Ketobemidone,DBMET00238,Norketobemidone,1
DB06738,Ketobemidone,DBMET00240,Ketobemidone N-oxide,1
DBMET00238,Norketobemidone,DBMET01296,Dihydroxy norketobemidone,2
DBMET01297,Dihydroxy ketobemidone,DBMET01298,p-Hydroxymethoxy ketobemidone,2
DBMET01297,Dihydroxy ketobemidone,DBMET01299,m-Hydroxymethoxy ketobemidone,2
DB06739,Seratrodast,DBMET01625,5-OH-seratrodast,1
DB06739,Seratrodast,DBMET01626,4'-OH-seratrodast,1
DB06739,Seratrodast,DBMET00231,5-Methylhydroxyseratrodast,1
DB06739,Seratrodast,DBMET00232,4-Hydroxyseratrodast,1
DB06739,Seratrodast,DBMET00233,Seratrodast acyl glucuronide,1
DB06739,Seratrodast,DBMET00234,Dihydroseratrodast,1
DB06741,Gavestinel,DBMET01818,p-OH-gavestinel,1
DB06741,Gavestinel,DBMET00235,p-Hydroxygavestinel,1
DB06741,Gavestinel,DBMET00236,Gavestinel acyl glucuronide,1
DB06755,Beta carotene,DBMET02045,Retinol,1
DBMET02045,Retinol,DBMET02046,retinoic acid,2
DB06769,Bendamustine,DBMET01421,γ-hydroxybendamustine (Bendamustine metabolite M3),1
DB06769,Bendamustine,DBMET01422,N-desmethyl-bendamustine (Bendamustine metabolite M4),1
DB06769,Bendamustine,DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),1
DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),DBMET01424,dihydroxy-bendamustine (bendamustine metabolite HP2),2
DB06772,Cabazitaxel,DBMET00633,Docetaxel,1
DB06772,Cabazitaxel,DBMET00998,RPR112698,1
DB06772,Cabazitaxel,DBMET00999,RPR123142,1
DB06781,Difluprednate,DBMET00837,difluoroprednisolone butyrate,1
DB06781,Difluprednate,DBMET00883,Hydroxyfluoroprednisolone butyrate (HFB),1
DB06799,Methenamine,DBMET00531,Formaldehyde,1
DB06799,Methenamine,DBMET01432,ammonium,1
DB06819,Phenylbutyric acid,DBMET01431,Phenylacetate,1
DB06823,Tiopronin,DBMET01416,2-mercaptopropionic acid,1
DB06824,Triethylenetetramine,DBMET01456,1-N-acetyltriethylenetetramine,1
DB06824,Triethylenetetramine,DBMET01457,"1,10-N-diacetyltriethylenetetramine",1
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01551,"(R)-(-)-Mexiletine, p-hydroxyl",1
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01552,"(R)-(-)-Mexiletine, m-hydroxyl",1
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01553,"(R)-(-)-Mexiletine, 2-OH-hydroxymethyl",1
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01554,"(R)-(-)-Mexiletine, N-hydroxy",1
DB07919,7-METHOXY-1-METHYL-9H-BETA-CARBOLINE,DBMET01678,Harmol,1
DB07919,7-METHOXY-1-METHYL-9H-BETA-CARBOLINE,DBMET01679,6-OH-harmaline,1
DB08472,(R)-Fluoxetine,DBMET01807,(R)-Norfluoxetine,1
DB08472,(R)-Fluoxetine,DB03610,"Alpha,Alpha,Alpha-Trifluoro-P-Cresol",1
DB08472,(R)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,1
DB08544,(S)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,1
DB08544,(S)-Fluoxetine,DB06731,Seproxetine,1
DB08544,(S)-Fluoxetine,DB03610,"Alpha,Alpha,Alpha-Trifluoro-P-Cresol",1
DB08808,Bupranolol,DBMET00809,"carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid",1
DB08814,Triflusal,DBMET00686,2-hydroxy-4-trifluoromethyl benzoic acid,1
DB08815,Lurasidone,DBMET00890,ID11614,1
DB08815,Lurasidone,DBMET00891,ID14326,1
DB08819,Tafluprost,DBMET00481,Tafluprost free acid,1
DB08864,Rilpivirine,DBMET01864,hydroxilated form of rilpivirine 1 (M1),1
DB08864,Rilpivirine,DBMET01865,hydroxilated form of rilpivirine 2 (M2),1
DB08864,Rilpivirine,DBMET01867,hydroxilated form of rilpivirine 3 (M3),1
DB08864,Rilpivirine,DBMET01868,hydroxilated form of rilpivirine 4 (M4),1
DB08864,Rilpivirine,DBMET01870,glucurinated form of rilpivirine (M5),1
DBMET01865,hydroxilated form of rilpivirine 2 (M2),DBMET01866,glucurinated form of rilpivirine (M6),2
DBMET01868,hydroxilated form of rilpivirine 4 (M4),DBMET01869,glucurinated form of rilpivirine (M7),2
DB08874,Fidaxomicin,DBMET00972,OP-1118,1
DB08881,Vemurafenib,DBMET01854,vemurafenib intermediary metabolite,1
DBMET01854,vemurafenib intermediary metabolite,DBMET01855,secondary metabolite of vemurafenib,2
DBMET01854,vemurafenib intermediary metabolite,DBMET01856,secondary metabolite of vemurafenib alternative,2
DB08882,Linagliptin,DBMET00811,CD 1790,1
DB08887,Icosapent ethyl,DBMET00546,EPA,1
DB08890,Linaclotide,DBMET00911,MM-419447,1
DB08905,Formestane,DBMET00579,4-Hydroxyandrostenedione glucuronide,1
DB08921,(4R)-limonene,DBMET01188,Perillyl alcohol,1
DB08921,(4R)-limonene,DBMET01190,Uroterpenol,1
DB08921,(4R)-limonene,DBMET01837,Carveol,1
DBMET01188,Perillyl alcohol,DBMET01189,Perillyl acid,2
DBMET01190,Uroterpenol,DBMET01191,Uroterpenol-O-glucuronide,2
DBMET01190,Uroterpenol,DBMET01191,Uroterpenol-O-glucuronide,2
DB08922,Perospirone,DBMET01502,Hydroxyperospirone,1
DB08930,Dolutegravir,DBMET01871,ether glucuronide dolutegravir (M2),1
DB08930,Dolutegravir,DBMET01872,hydroxilated form of dolutegravir (M3),1
DB08930,Dolutegravir,DBMET01874,defluorinated and gutathione conjugated form of dolutegravir (M4.1),1
DB08930,Dolutegravir,DBMET01875,defluorinated and gutathione conjugated form of dolutegravir (M4.2),1
DBMET01872,hydroxilated form of dolutegravir (M3),DBMET01873,hydrolized form of dolutegravir (M1),2
DB08934,Sofosbuvir,DBMET01381,GS-56650,1
DBMET01381,GS-56650,DBMET01382,GS-606965,2
DBMET01382,GS-606965,DBMET01383,GS-461203,3
DB08949,Inositol nicotinate,DBMET01486,Inositol pentanicotinate,1
DBMET01486,Inositol pentanicotinate,DBMET01487,Inositol tetranicotinate,2
DBMET01487,Inositol tetranicotinate,DBMET01488,Inositol trinicotinate,3
DBMET01488,Inositol trinicotinate,DBMET01489,Inositol dinicotinate,4
DBMET01489,Inositol dinicotinate,DBMET01490,Inositol mononicotinate,5
DBMET01490,Inositol mononicotinate,DBMET01491,Inositol,6
DB09030,Vorapaxar,DBMET01376,amine metabolite (M19),1
DB09030,Vorapaxar,DBMET01375,monohydroxy-vorapaxar (M20),1
DB09031,Miltefosine,DBMET01373,Choline,1
DB09034,Suvorexant,DBMET01374,Hydroxy-suvorexant,1
DB09038,Empagliflozin,DBMET01377,empagliflozin 3-O-glucuronide,1
DB09042,Tedizolid Phosphate,DBMET01378,Tedizolid,1
DB09048,Netupitant,DBMET01379,Desmethyl Netupitant,1
DB09048,Netupitant,DBMET01380,N-oxide Netupitant,1
DB09053,Ibrutinib,DBMET02020,PCI-7503 (M23),1
DB09053,Ibrutinib,DBMET02021,PCI-48303 (M26),1
DB09053,Ibrutinib,DBMET02022,PCI-45227 (M37),1
DB09053,Ibrutinib,DBMET02023,PCI-45773 (M35),1
DB09053,Ibrutinib,DBMET02025,PCI-45741 (M25),1
DB09053,Ibrutinib,DBMET02027,PCI-45752 (M34),1
DBMET02023,PCI-45773 (M35),DBMET02024,M17,2
DBMET02025,PCI-45741 (M25),DBMET02026,M20,2
DBMET02027,PCI-45752 (M34),DBMET02028,M24,2
DBMET02027,PCI-45752 (M34),DBMET02024,M17,2
DB09054,Idelalisib,DBMET01387,GS-563117,1
DB09059,Atosiban,DBMET02065,Reduced Metabolite (Atosiban),1
DBMET02065,Reduced Metabolite (Atosiban),DBMET02066,Large Fragment Metabolite (Atosiban),2
DBMET02065,Reduced Metabolite (Atosiban),DBMET02067,Small Fragment Metabolite (Atosiban),2
