drugbank-id,name
DB06815,Zp11 Medicated Shampoo(reg.)
DB06816,Vanquin Suspension  50mg/5ml
DB05355,Isentress Hd
DB12600,Sodium Phenylbutyrate
DB06820,Exelderm
DB06821,
DB06822,Logiparin Liq Sc 10000 Fxaiu/ml
DB06823,Thiola
DB06824,Trientine Hydrochloride
DB06825,Triptodur
DB06826,Rescula
DB06827,
DB06828,
DB06829,
DB06830,
DB06831,
DB06832,
DB06833,
DB06834,
DB06835,
DB06836,
DB06837,
DB06838,
DB06839,
DB06840,
DB06841,
DB06842,
DB06843,
DB06844,
DB06845,
DB06847,
DB06848,
DB06849,
DB06850,
DB06851,
DB06852,
DB06853,
DB03494,
DB06856,
DB06857,
DB06858,
DB06859,
DB06860,
DB06861,
DB06862,
DB06864,
DB06865,
DB06866,
DB06867,
DB06868,
DB06869,
DB06870,
DB06871,
DB06872,
DB06873,
DB06874,
DB06875,
DB06876,
DB06877,
DB06878,
DB06879,
DB06880,
DB06881,
DB06882,
DB06883,
DB06884,
DB06885,
DB06886,
DB06887,
DB06888,
DB06889,
DB06890,
DB06891,
DB06892,
DB06893,
DB06894,
DB06896,
DB06897,
DB06898,
DB06899,
DB06900,
DB06901,
DB06902,
DB06903,
DB06904,
DB06905,
DB06906,
DB06907,
DB06908,
DB06909,
DB06910,
DB06911,
DB06912,
DB06913,
DB06914,
DB06915,
DB06916,
DB06917,
DB06918,
DB06919,
DB06920,
DB06921,
DB06922,
DB06923,
DB06924,
DB06925,
DB06926,
DB06927,
DB06928,
DB06929,
DB06930,
DB06931,
DB06932,
DB06933,
DB06934,
DB06935,
DB06936,
DB06937,
DB06938,
DB06939,
DB06940,
DB06941,
DB06942,
DB06943,
DB06944,
DB06945,
DB06946,
DB06947,
DB06948,
DB06949,
DB06950,
DB06951,
DB06952,
DB06953,
DB06954,
DB06955,
DB06956,
DB06957,
DB06958,
DB06959,
DB06960,
DB06961,
DB06962,
DB06963,
DB06964,
DB06965,
DB06966,
DB06967,
DB06968,
DB06969,
DB06970,
DB06971,
DB06972,
DB06973,
DB06974,
DB06976,
DB06977,
DB06978,
DB06979,
DB06980,
DB06981,
DB06982,
DB06983,
DB06984,
DB06985,
DB06986,
DB06987,
DB06988,
DB06989,
DB06990,
DB06991,
DB06992,
DB06993,
DB06994,
DB06995,
DB06996,
DB06997,
DB06998,
DB06999,
DB07000,
DB07001,
DB07002,
DB07003,
DB07004,
DB07005,
DB07006,
DB07007,
DB07008,
DB07009,
DB07010,
DB07011,
DB07012,
DB07013,
DB07014,
DB07015,
DB07016,
DB07017,
DB07018,
DB07019,
DB07020,
DB07021,
DB07022,
DB07023,
DB07024,
DB07025,
DB07026,
DB07027,
DB07028,
DB07029,
DB07030,
DB07031,
DB07032,
DB07033,
DB07034,
DB07035,
DB07036,
DB07037,
DB07038,
DB07039,
DB07040,
DB07041,
DB07042,
DB07043,
DB07044,
DB07045,
DB07046,
DB07047,
DB07048,
DB07049,
DB07050,
DB07051,
DB07052,
DB07053,
DB07054,
DB07055,
DB07056,
DB07057,
DB07058,
DB07059,
DB07060,
DB07061,
DB07062,
DB07063,
DB07064,
DB07065,
DB07066,
DB07067,
DB07068,
DB07069,
DB07070,
DB07071,
DB07072,
DB07073,
DB07074,
DB07075,
DB07076,
DB07077,
DB07078,
DB07079,
DB07080,
DB07081,
DB07082,
DB07083,
DB07084,
DB07085,
DB07086,
DB07087,
DB07088,
DB07089,
DB07090,
DB07091,
DB07092,
DB07093,
DB07094,
DB07095,
DB07096,
DB07097,
DB07098,
DB07099,
DB07100,
DB11802,
DB07102,
DB07103,
DB07104,
DB07105,
DB07106,
DB07107,
DB07108,
DB07109,
DB07110,
DB07111,
DB07112,
DB07113,
DB07114,
DB07115,
DB07116,
DB07117,
DB07118,
DB07119,
DB07120,
DB07121,
DB07122,
DB07123,
DB07124,
DB07125,
DB07126,
DB07127,
DB07128,
DB07129,
DB07130,
DB07131,
DB07132,
DB07133,
DB07134,
DB07135,
DB07136,
DB07137,
DB12790,
DB07139,
DB07140,
DB07141,
DB07142,
DB07143,
DB07144,
DB07145,
DB07146,
DB07147,
DB07148,
DB07149,
DB07150,
DB07151,
DB07152,
DB07153,
DB07154,
DB07155,
DB07156,
DB07157,
DB07158,
DB07159,
DB07160,
DB07161,
DB07162,
DB07163,
DB07164,
DB07165,
DB07167,
DB07168,
DB07169,
DB07170,
DB07171,
DB07172,
DB07173,
DB07174,
DB07175,
DB07176,
DB07177,
DB07178,
DB07179,
DB07180,
DB07181,
DB07182,
DB07183,
DB07184,
DB07185,
DB07186,
DB07187,
DB07188,
DB07189,
DB07190,
DB07192,
DB07193,
DB07194,
DB07195,
DB07196,
DB07197,
DB07198,
DB07199,
DB07200,
DB07201,
DB07202,
DB07203,
DB07204,
DB07205,
DB07206,
DB07207,
DB07208,
DB07209,
DB07210,
DB07211,
DB07212,
DB07213,
DB07215,
DB07216,
DB07217,
DB07218,
DB07219,
DB07220,
DB07221,
DB07222,
DB07223,
DB07224,
DB07225,
DB07226,
DB07227,
DB07228,
DB07229,
DB07230,
DB07231,
DB07232,
DB07233,
DB07234,
DB07235,
DB07236,
DB07237,
DB12516,
DB07239,
DB07240,
DB07241,
DB07242,
DB07243,
DB07244,
DB07245,
DB07246,
DB07247,
DB07248,
DB07249,
DB07250,
DB07251,
DB07252,
DB07253,
DB07254,
DB07255,
DB07256,
DB07257,
DB07258,
DB07259,
DB07260,
DB07261,
DB07262,
DB07263,
DB07264,
DB07265,
DB07266,
DB07267,
DB07268,
DB07269,
DB07270,
DB07271,
DB07272,
DB07273,
DB07274,
DB07275,
DB07276,
DB07277,
DB07278,
DB07279,
DB07280,
DB07281,
DB07282,
DB07283,
DB07284,
DB07285,
DB07286,
DB07287,
DB07288,
DB07289,
DB07290,
DB07291,
DB07292,
DB07293,
DB07294,
DB07295,
DB07296,
DB07297,
DB07298,
DB07299,
DB07300,
DB07301,
DB07302,
DB07303,
DB07304,
DB07305,
DB07306,
DB07307,
DB07308,
DB07309,
DB07310,
DB07311,
DB07312,
DB07313,
DB07314,
DB07315,
DB07316,
DB07317,
DB07318,
DB07319,
DB07320,
DB07321,
DB07322,
DB07323,
DB07324,
DB07325,
DB07326,
DB07327,
DB07328,
DB07329,
DB07330,
DB07331,
DB07332,
DB07333,
DB07334,
DB07335,
DB07336,
DB07337,
DB07338,
DB07339,
DB07340,
DB07341,
DB07342,
DB07343,
DB07344,
DB07345,
DB07346,
DB07347,
DB07348,
DB07349,
DB07350,
DB07351,
DB07352,
DB07353,
DB07354,
DB07355,
DB07356,
DB07357,
DB07358,
DB07359,
DB07360,
DB07362,
DB07363,
DB07364,
DB07365,
DB07366,
DB07367,
DB07368,
DB07369,
DB07370,
DB07371,
DB07373,
DB07374,
DB07375,
DB07376,
DB07377,
DB07378,
DB07379,
DB07380,
DB03954,
DB07382,
DB07383,
DB07384,
DB07385,
DB07387,
DB07388,
DB07389,
DB07390,
DB07391,
DB07392,
DB07393,
DB07394,
DB07395,
DB07396,
DB07397,
DB07398,
DB07400,
DB07401,
DB07402,
DB07403,
DB07404,
DB07405,
DB07406,
DB07407,
DB07408,
DB07409,
DB07410,
DB07411,
DB07412,
DB07413,
DB07414,
DB07415,
DB07416,
DB07418,
DB07419,
DB07420,
DB07421,
DB07422,
DB07423,
DB07424,
DB06018,
DB07426,
DB07427,
DB07428,
DB07429,
DB07430,
DB07431,
DB07432,
DB07433,
DB07434,
DB07435,
DB07436,
DB07437,
DB07439,
DB07440,
DB07441,
DB07443,
DB07444,
DB07445,
DB07446,
DB07447,
DB07448,
DB07449,
DB07450,
DB07451,
DB07452,
DB07453,
DB07454,
DB07455,
DB07456,
DB07457,
DB07458,
DB07459,
DB07460,
DB07461,
DB07462,
DB07463,
DB07464,
DB07465,
DB07466,
DB07467,
DB07468,
DB07469,
DB07470,
DB07471,
DB07472,
DB07473,
DB07474,
DB07476,
DB07477,
DB07478,
DB07479,
DB07480,
DB07481,
DB07482,
DB07483,
DB07484,
DB07485,
DB07486,
DB07487,
DB07488,
DB07489,
DB07490,
DB07491,
DB07492,
DB07493,
DB07494,
DB07495,
DB07496,
DB07497,
DB07498,
DB07499,
DB07500,
DB07501,
DB07502,
DB07503,
DB07504,
DB07505,
DB07506,
DB07507,
DB07508,
DB07509,
DB07510,
DB07511,
DB07512,
DB07513,
DB07514,
DB07515,
DB07516,
DB07517,
DB07518,
DB07519,
DB07520,
DB07521,
DB07522,
DB07524,
DB07525,
DB07526,
DB07527,
DB07528,
DB07529,
DB07530,
DB07531,
DB07532,
DB07533,
DB07534,
DB07535,
DB07536,
DB07537,
DB07538,
DB07539,
DB07540,
DB07541,
DB07542,
DB07543,
DB07544,
DB07545,
DB07546,
DB07547,
DB07548,
DB07549,
DB07550,
DB07551,
DB07552,
DB07553,
DB07555,
DB07556,
DB07557,
DB07558,
DB07559,
DB07560,
DB07561,
DB07562,
DB07563,
DB07564,
DB07565,
DB07567,
DB07568,
DB07569,
DB07570,
DB07571,
DB07572,
DB07573,
DB07574,
DB07575,
DB07577,
DB07578,
DB07579,
DB07580,
DB07581,
DB07582,
DB07583,
DB07584,
DB07585,
DB07586,
DB07587,
DB07588,
DB07589,
DB07590,
DB07591,
DB07592,
DB07593,
DB07594,
DB07595,
DB07596,
DB07597,
DB07598,
DB07599,
DB07601,
DB07602,
DB07603,
DB07604,
DB07605,
DB07606,
DB07607,
DB07608,
DB07609,
DB07610,
DB07611,
DB07612,
DB07613,
DB07614,
DB07615,
DB07616,
DB07617,
DB07618,
DB07619,
DB07620,
DB07621,
DB07622,
DB07623,
DB07624,
DB07625,
DB07626,
DB07627,
DB07628,
DB07629,
DB07630,
DB07631,
DB07632,
DB07633,
DB07634,
DB07635,
DB07636,
DB07637,
DB07638,
DB07639,
DB07640,
DB07641,
DB07642,
DB07643,
DB07644,
DB07645,
DB07646,
DB07647,
DB07648,
DB07649,
DB07650,
DB07651,
DB07652,
DB07653,
DB07654,
DB07655,
DB07657,
DB07658,
DB07659,
DB07660,
DB07661,
DB07662,
DB07663,
DB07664,
DB07665,
DB07666,
DB07667,
DB07668,
DB07669,
DB07670,
DB07671,
DB07672,
DB07673,
DB07674,
DB07675,
DB07676,
DB07677,
DB07678,
DB07679,
DB07680,
DB07681,
DB07683,
DB07684,
DB07685,
DB07686,
DB07687,
DB07688,
DB07689,
DB07691,
DB07692,
DB07693,
DB07694,
DB07695,
DB07696,
DB07697,
DB07698,
DB07700,
DB07701,
DB07702,
DB07703,
DB07704,
DB07705,
DB07706,
DB07707,
DB07708,
DB07710,
DB07711,
DB07712,
DB07713,
DB07714,
DB12653,
DB07716,
DB07717,
DB07718,
DB07719,
DB07720,
DB07721,
DB07722,
DB07723,
DB07724,
DB07726,
DB07728,
DB07729,
DB07730,
DB07731,
DB07732,
DB07733,
DB07734,
DB07735,
DB07736,
DB07737,
DB07738,
DB07739,
DB07740,
DB07741,
DB07742,
DB07743,
DB07744,
DB07745,
DB07746,
DB07747,
DB07748,
DB07749,
DB07750,
DB07751,
DB07753,
DB07754,
DB07755,
DB07756,
DB07757,
DB07758,
DB07759,
DB07760,
DB07761,
DB07762,
DB07763,
DB07764,
DB07765,
DB07766,
DB07767,
DB07768,
DB07769,
DB07770,
DB07771,
DB07772,
DB07773,
DB07775,
DB11139,Bacmin
DB07778,
DB07779,
DB07780,
DB07781,
DB07782,
DB07783,
DB07784,
DB07785,
DB07786,
DB07787,
DB07788,
DB07789,
DB07790,
DB07791,
DB07792,
DB07793,
DB07794,
DB07795,
DB07796,
DB07797,
DB07798,
DB07800,
DB07801,
DB07802,
DB07803,
DB07804,
DB07805,
DB07806,
DB07807,
DB07808,
DB07809,
DB07810,
DB07811,
DB07812,
DB07813,
DB07814,
DB07815,
DB07816,
DB07817,
DB07818,
DB07819,
DB07820,
DB07821,
DB07823,
DB07824,
DB07825,
DB07826,
DB07827,
DB07829,
DB07830,
DB07831,
DB07832,
DB07833,
DB07834,
DB07835,
DB07836,
DB07837,
DB07838,
DB07839,
DB07840,
DB07841,
DB07842,
DB07843,
DB07844,
DB07845,
DB07846,
DB07847,
DB07848,
DB07849,
DB07850,
DB07851,
DB07852,
DB07853,
DB07854,
DB07855,
DB07856,
DB07857,
DB07858,
DB07859,
DB07860,
DB07861,
DB07862,
DB07863,
DB07864,
DB07865,
DB07866,
DB07867,
DB07868,
DB07869,
DB07870,
DB07871,
DB07872,
DB07873,
DB07874,
DB07875,
DB07876,
DB07877,
DB07878,
DB07879,
DB07880,
DB07881,
DB07882,
DB07883,
DB07884,
DB13079,
DB07887,
DB07888,
DB07889,
DB07890,
DB07891,
DB07892,
DB07893,
DB07894,
DB07895,
DB07896,
DB07897,
DB07898,
DB07899,
DB07900,
DB07901,
DB07902,
DB07903,
DB07905,
DB07906,
DB07907,
DB07908,
DB07909,
DB07910,
DB07911,
DB07912,
DB07913,
DB07914,
DB07915,
DB07916,
DB07917,
DB07918,
DB07919,
DB07920,
DB07921,
DB07922,
DB07923,
DB07924,
DB07925,
DB07926,
DB07927,
DB07928,
DB07929,
DB07930,
DB08959,
DB07932,
DB12801,
DB07934,
DB07935,
DB07936,
DB07937,
DB07938,
DB07939,
DB07940,
DB11722,
DB07942,
DB07943,
DB07944,
DB07945,
DB07946,
DB07947,
DB07949,
DB07950,
DB07951,
DB07952,
DB07953,
DB07954,
DB07955,
DB07956,
DB07957,
DB07958,
DB07959,
DB07960,
DB07961,
DB07962,
DB07963,
DB07964,
DB07965,
DB07966,
DB07967,
DB07968,
DB07969,
DB07970,
DB07971,
DB07972,
DB07973,
DB07974,
DB07975,
DB07976,
DB07977,
DB07978,
DB07979,
DB07981,
DB07982,
DB07983,
DB07984,
DB07985,
DB07986,
DB07987,
DB07988,
DB07989,
DB07990,
DB07991,
DB07992,
DB07993,
DB07994,
DB07995,
DB07996,
DB07997,
DB07999,
DB08000,
DB08001,
DB08003,
DB08004,
DB08005,
DB08006,
DB08007,
DB08008,
DB08009,
DB08010,
DB08011,
DB08012,
DB08013,
DB08014,
DB08015,
DB08016,
DB08017,
DB08018,
DB08019,
DB08020,
DB08021,
DB08022,
DB08023,
DB08024,
DB08025,
DB08026,
DB08027,
DB08028,
DB08029,
DB08030,
DB08031,
DB08032,
DB08033,
DB08034,
DB08035,
DB08036,
DB08037,
DB08038,
DB08039,
DB08040,
DB08041,
DB08042,
DB08043,
DB08044,
DB08045,
DB08046,
DB08047,
DB08048,
DB08049,
DB08050,
DB08051,
DB08052,
DB08053,
DB08054,
DB08055,
DB08056,
DB08057,
DB08058,
DB08059,
DB08060,
DB08061,
DB08062,
DB08063,
DB08064,
DB08065,
DB08066,
DB08067,
DB08068,
DB08069,
DB08070,
DB08071,
DB08072,
DB08073,
DB08074,
DB08075,
DB08076,
DB08077,
DB08078,
DB12603,
DB08080,
DB08081,
DB08082,
DB08083,
DB08084,
DB08085,
DB08086,
DB08087,
DB08088,
DB08089,
DB08090,
DB08091,
DB08092,
DB08093,
DB08094,
DB08095,
DB08096,
DB08097,
DB08098,
DB08099,
DB08100,
DB08101,
DB08102,
DB08103,
DB08104,
DB08105,
DB08106,
DB08107,
DB08108,
DB08109,
DB08110,
DB08111,
DB08112,
DB08113,
DB08114,
DB08115,
DB08116,
DB08118,
DB08119,
DB08120,
DB08121,
DB08122,
DB08123,
DB08124,
DB08125,
DB08126,
DB08127,
DB08128,
DB08129,
DB08130,
DB08131,
DB08132,
DB08133,
DB08134,
DB08135,
DB08136,
DB08137,
DB08138,
DB08139,
DB08140,
DB08141,
DB08142,
DB08143,
DB08144,
DB08145,
DB08146,
DB08147,
DB08148,
DB08149,
DB08150,
DB08151,
DB08152,
DB08153,
DB08154,
DB08155,
DB08156,
DB08157,
DB08158,
DB08159,
DB08160,
DB08161,
DB12469,
DB08163,
DB08164,
DB08165,
DB08166,
DB08167,
DB08168,
DB08169,
DB08170,
DB08171,
DB08172,
DB08173,
DB08174,
DB08175,
DB08176,
DB08177,
DB08178,
DB08179,
DB08180,
DB08181,
DB08182,
DB08184,
DB08185,
DB08186,
DB08187,
DB12488,
DB08190,
DB08191,
DB08192,
DB08193,
DB08194,
DB08195,
DB08196,
DB08197,
DB08198,
DB08199,
DB08200,
DB08201,
DB08202,
DB08203,
DB08204,
DB08205,
DB08206,
DB08207,
DB08208,
DB08209,
DB08210,
DB08211,
DB08212,
DB08213,
DB08214,
DB08215,
DB08216,
DB08217,
DB08218,
DB08219,
DB08220,
DB08221,
DB08222,
DB08223,
DB08224,
DB08226,
DB08227,
DB08228,
DB08229,
DB08230,
DB08231,
DB08232,
DB08233,
DB08234,
DB08235,
DB08236,
DB08237,
DB08238,
DB08239,
DB08240,
DB08241,
DB08242,
DB08244,
DB08245,
DB08246,
DB08247,
DB08248,
DB08249,
DB08250,
DB08251,
DB08252,
DB08253,
DB08254,
DB08255,
DB08256,
DB08257,
DB08258,
DB08259,
DB08260,
DB08261,
DB08262,
DB08263,
DB08264,
DB08265,
DB08266,
DB08267,
DB08268,
DB08270,
DB08271,
DB08272,
DB08273,
DB08274,
DB08275,
DB08276,
DB08277,
DB08278,
DB08279,
DB08280,
DB08281,
DB08282,
DB08283,
DB08284,
DB08285,
DB08286,
DB08287,
DB08288,
DB08289,
DB08291,
DB08292,
DB08293,
DB08294,
DB08295,
DB08296,
DB08297,
DB08299,
DB08300,
DB08301,
DB08302,
DB08303,
DB08304,
DB08305,
DB08306,
DB08307,
DB08308,
DB08309,
DB08310,
DB08312,
DB08313,
DB08314,
DB08315,
DB08316,
DB08317,
DB08318,
DB08319,
DB08320,
DB08321,
DB08322,
DB08323,
DB08324,
DB08325,
DB08326,
DB08327,
DB08328,
DB08329,
DB08330,
DB08331,
DB08332,
DB08333,
DB08334,
DB08335,
DB08336,
DB08337,
DB08338,
DB08339,
DB08340,
DB08341,
DB08342,
DB08344,
DB08345,
DB08346,
DB08347,
DB08348,
DB08349,
DB08350,
DB08351,
DB08352,
DB08353,
DB08354,
DB08355,
DB08356,
DB08357,
DB08358,
DB08359,
DB08360,
DB08361,
DB08362,
DB08363,
DB08364,
DB08365,
DB08366,
DB08367,
DB08368,
DB08369,
DB08370,
DB08371,
DB08372,
DB08373,
DB08374,
DB04181,
DB08376,
DB08377,
DB08378,
DB08379,
DB12502,
DB08383,
DB08384,
DB08385,
DB08386,
DB08387,
DB08388,
DB08389,
DB08390,
DB08391,
DB08392,
DB08393,
DB08394,
DB08395,
DB08396,
DB08397,
DB12735,
DB08399,
DB08400,
DB08401,
DB08402,
DB08403,
DB08404,
DB08405,
DB08406,
DB08407,
DB08408,
DB08409,
DB08410,
DB08411,
DB08412,
DB08413,
DB08414,
DB08416,
DB08418,
DB08419,
DB08420,
DB08421,
DB08422,
DB08423,
DB08424,
DB08426,
DB08427,
DB08428,
DB08429,
DB08430,
DB08431,
DB08432,
DB08433,
DB08434,
DB08435,
DB08436,
DB08437,
DB08438,
DB08439,Dynastat
DB08440,
DB08441,
DB08442,
DB08443,
DB08444,
DB08445,
DB08446,
DB08447,
DB08448,
DB08449,
DB08450,
DB08451,
DB08453,
DB08454,
DB08455,
DB08456,
DB08457,
DB08458,
DB08459,
DB08460,
DB08461,
DB08462,
DB08463,
DB08464,
DB08465,
DB08466,
DB08467,
DB08469,
DB08470,
DB08471,
DB08472,
DB08473,
DB08474,
DB08475,
DB08476,
DB08478,
DB08479,
DB08480,
DB08481,
DB08482,
DB08484,
DB08485,
DB06459,
DB08487,
DB08488,
DB08489,
DB12372,
DB08491,
DB08492,
DB08493,
DB08494,
DB08495,
DB08496,
DB08497,
DB08498,
DB08499,
DB08500,
DB08501,
DB06456,
DB08503,
DB08504,
DB08505,
DB08506,
DB08507,
DB08508,
DB08509,
DB08510,
DB08511,
DB08512,
DB08513,
DB08514,
DB08515,
DB08516,
DB08517,
DB08519,
DB08520,
DB08521,
DB08522,
DB08523,
DB08524,
DB08525,
DB08526,
DB08527,
DB08528,
DB08529,
DB08530,
DB08531,
DB08532,
DB08533,
DB08534,
DB08535,
DB08536,
DB08537,
DB08538,
DB08539,
DB08540,
DB08541,
DB08542,
DB08543,
DB08544,
DB08545,
DB08546,
DB08547,
DB08548,
DB08549,
DB08550,
DB08551,
DB08552,
DB08553,
DB08554,
DB08555,
DB08556,
DB08557,
DB08558,
DB08559,
DB08560,
DB08561,
DB08562,
DB08564,
DB08565,
DB08566,
DB08568,
DB08569,
DB08570,
DB08571,
DB08572,
DB08573,
DB08574,
DB08575,
DB08576,
DB08577,
DB08578,
DB08579,
DB08580,
DB08581,
DB08582,
DB08583,
DB08584,
DB08585,
DB08586,
DB08587,
DB08588,
DB08589,
DB08590,
DB08591,
DB08593,
DB08594,
DB08595,
DB08596,
DB08597,
DB08598,
DB08599,
DB08600,
DB08601,
DB08602,
DB08603,
DB08604,Zep Tranquil Meadows
DB08605,
DB08606,
DB08607,
DB08608,
DB08609,
DB08610,
DB08611,
DB08612,
DB08613,
DB08614,
DB08615,
DB08617,
DB08618,
DB08619,
DB08620,
DB08621,
DB08622,
DB08623,
DB08624,
DB01654,
DB08627,
DB08628,
DB08629,
DB08631,
DB08632,
DB12828,
DB08634,
DB08635,
DB08636,
DB08637,
DB08638,
DB11908,
DB08640,
DB08641,
DB08642,
DB08643,
DB08644,
DB08645,
DB08646,
DB08647,
DB08648,
DB08649,
DB08651,
DB08652,
DB08653,
DB08654,
DB08655,
DB08656,
DB08657,
DB08658,
DB08659,
DB08660,
DB08661,
DB08662,
DB08663,
DB08664,
DB08665,
DB08666,
DB08667,
DB08668,
DB08669,
DB08670,
DB08671,
DB08672,
DB08673,
DB08674,
DB08675,
DB08676,
DB08677,
DB08678,
DB08680,
DB08681,
DB08682,
DB08683,
DB08684,
DB08685,
DB08686,
DB05577,
DB08688,
DB08689,
DB08690,
DB08691,
DB08692,
DB08693,
DB08694,
DB08695,
DB08697,
DB08698,
DB08699,
DB08701,
DB08702,
DB08703,
DB08704,
DB08705,
DB08706,
DB08707,
DB08708,
DB08709,
DB08710,
DB08711,
DB08712,
DB08713,
DB08714,
DB08715,
DB08717,
DB08718,
DB08719,
DB08720,
DB08721,
DB08722,
DB08723,
DB08724,
DB08725,
DB08726,
DB08727,
DB08728,
DB08729,
DB08730,
DB08731,
DB08732,
DB08733,
DB08734,
DB08735,
DB08736,
DB08737,
DB08738,
DB08739,
DB08740,
DB08741,
DB08742,
DB08743,
DB08744,
DB08745,
DB08746,
DB08747,
DB08748,
DB08749,
DB08750,
DB08751,
DB08752,
DB08753,
DB08754,
DB08755,
DB08756,
DB08757,
DB08758,
DB08759,
DB08760,
DB08761,
DB08762,
DB08763,
DB08765,
DB08766,
DB08767,
DB08768,
DB08770,
DB08771,
DB08772,
DB08773,
DB08774,
DB08775,
DB08776,
DB08777,
DB08778,
DB08779,
DB08780,
DB08781,
DB08782,
DB08783,
DB08784,
DB08785,
DB08786,
DB08787,
DB08788,
DB08789,
DB08790,
DB08791,
DB08792,
DB08794,
DB08795,
DB08796,
DB08797,Zee Pain Aid
DB08798,
DB08799,Zincfrin A
DB07523,
DB08801,
DB08802,
DB08803,
DB08804,Nandrolone Decanoate
DB08805,
DB08806,
DB08807,
DB08808,
DB08809,Bichloracetic Acid 100%
DB08810,
DB08811,
DB08813,Fraxiparine Forte
DB08814,
DB08815,Latuda
DB04902,Brilique
DB08818,XR Cellular Magic
DB08819,Zioptan
DB05989,Orkambi
DB05358,Edarbyclor
DB08823,Spinosad
DB09548,DaTscan
DB08826,Ferriprox
DB08827,Juxtapid
DB08828,Erivedge
DB08830,
DB08831,
DB08834,
DB08835,
DB08836,
DB08837,
DB08838,
DB08839,
DB08841,
DB08842,
DB08843,
EXPT03202,
EXPT00137,
DB08468,
DB08847,Sooryehan Onbit Essence Foundation 21
DB08848,
DB08855,
DB08856,
DB06514,Zypitamag
DB08861,
DB08862,Cholecystokinin Inj 75unit/vial
DB05083,Odefsey
DB08700,Xalkori
DB05366,Fibristal
DB08868,Gilenya
DB08869,Egrifta
DB08870,Adcetris
DB04940,Halaven
DB04922,Horizant
DB05665,Victrelis Triple
DB08874,Dificlir
DB05153,Cometriq
DB08876,Elelyso
DB08877,Jakavi
DB08878,
DB08879,Benlysta
DB03805,Aubagio
DB05238,Zelboraf
DB08882,Trajenta
DB08883,Fycompa
DB08884,Primovist
DB08885,Zaltrap
DB08886,Erwinaze
DB06291,Vascepa
DB05028,Jetrea
DB08889,Kyprolis
DB05566,Linzess
DB08891,
DB08892,
DB05702,Myrbetriq
DB08894,
DB08183,Xeljanz XR
DB08896,Stivarga
DB08897,Tudorza Pressair
DB08898,Voraxaze
DB05094,Xtandi
DB08900,Revestive
DB06300,Iclusig
DB05872,Raxibacumab
DB08903,Sirturo
DB08904,Cimzia
DB08905,Lentaron
DB08906,Veramyst
DB08907,Invokana
DB08908,Tecfidera Pvc Alu)
DB06170,Ravicti
DB08910,Pomalyst
DB08911,Mekinist
DB08912,Tafinlar
DB09566,Xofigo
DB08483,
DB08916,Giotrif
DB08917,Injectafer
DB08918,Fetzima
DB08921,
DB08922,
DB08924,
DB08925,
DB08926,
DB08927,
DB08928,
DB08930,Triumeq
DB08931,Adempas
DB08932,Opsumit
DB08933,Luzu
DB08934,Vosevi
DB08935,Gazyva
DB08936,Statuss Green
DB08937,
DB08938,Zantanol Tab.
DB08939,
DB08940,
DB08941,Isoxsuprine Hydrochloride
DB08942,
DB08943,
DB08944,
DB08945,
DB08946,Telepaque Tab 500mg
DB08947,PMS-iopamidol
DB08948,
DB08949,Women's Formula
DB08950,
DB08951,
DB08952,
DB08953,
DB08954,
DB08955,
DB08956,
DB08957,
DB08958,Steri/sol Liquid
DB08960,
DB08961,
DB08962,
DB08964,
DB08965,
DB08966,
DB08967,
DB08968,
DB08969,
DB08970,
DB08971,
DB08972,
DB08973,
DB08974,
DB08975,
DB08976,Idarac
DB08978,
DB08979,
DB08980,
DB08981,
DB08982,
DB08983,
DB08984,
DB08985,
DB08986,
DB08987,
DB08988,Equagesic Tablets
DB08989,
DB08990,
DB08991,
DB08992,
DB08993,
DB08994,
DB08995,
DB08996,
DB08997,
DB08998,
DB08999,
DB09000,
DB09001,
DB09002,
DB09003,
DB09004,
DB09005,
DB09006,
DB09007,
DB09008,
DB09009,Zorcaine
DB09010,
DB09011,
DB09012,
DB09013,
DB09014,
DB09015,
DB09016,
DB09017,
DB09018,
DB09019,
DB09020,Y Lax Dr
DB09021,
DB09022,
DB09023,
DB01258,Tekturna HCT
DB09027,Harvoni
DB09028,
DB09029,Cosentyx
DB05692,Zontivity
DB09031,Impavido
DB05802,Entyvio
DB09034,Belsomra
DB06132,Opdivo
DB09036,Sylvant
DB09037,Keytruda
DB09038,Synjardy XR
DB05715,Cerdelga
DB09040,Jublia
DB05058,Kerydin
DB09042,Sivextro
DB05162,Tanzeum
DB09045,Trulicity
DB09046,Myalept
DB09047,Xtoro
DB09048,Akynzeo
DB09049,Moventig
DB09050,Zerbaxa
DB09051,Vimizim
DB09052,Blincyto
DB09053,Imbruvica
DB09054,Zydelig
DB09055,
DB09056,
DB09057,Anthrasil
DB09059,Tractocile
DB09060,Zavicefta
DB09061,Sativex
DB09062,
DB09063,Zykadia
DB09064,
DB09065,Tybost
DB09066,Elonva
DB09067,Acthrel
DB05700,Trintellix
DB09069,
DB09070,
DB05359,Hetlioz
DB09072,Xyrem
DB09073,Ibrance
DB05940,Lynparza
DB09075,Savaysa
DB09076,Trelegy Ellipta
DB09077,Unituxin
DB09078,Lenvima
DB09079,Ofev
DB09080,Striverdi Respimat
DB09081,Raxone
DB06577,Trelegy Ellipta
DB09083,Procoralan
DB09084,Tantum
DB09085,Zap Topical Anesthetic Spray Aerosol
DB09086,Zonalin Liquid
DB09087,
DB09088,Rhino Mex
DB09089,Trimebutine
